# redshift, dNdz, bias
1.445000000000000062e+00 1.749598439231894872e+03 1.500000000000000000e+00
1.445999999999999952e+00 1.746878455161050624e+03 1.500000000000000000e+00
1.447000000000000064e+00 1.744161031344508274e+03 1.500000000000000000e+00
1.447999999999999954e+00 1.741446171295576960e+03 1.500000000000000000e+00
1.449000000000000066e+00 1.738733878499234606e+03 1.500000000000000000e+00
1.449999999999999956e+00 1.736024156412229331e+03 1.500000000000000000e+00
1.451000000000000068e+00 1.733317008463164484e+03 1.500000000000000000e+00
1.451999999999999957e+00 1.730612438052600737e+03 1.500000000000000000e+00
1.453000000000000069e+00 1.727910448553142942e+03 1.500000000000000000e+00
1.453999999999999959e+00 1.725211043309537217e+03 1.500000000000000000e+00
1.455000000000000071e+00 1.722514225638760308e+03 1.500000000000000000e+00
1.455999999999999961e+00 1.719819998830117129e+03 1.500000000000000000e+00
1.457000000000000073e+00 1.717128366145327391e+03 1.500000000000000000e+00
1.457999999999999963e+00 1.714439330818625649e+03 1.500000000000000000e+00
1.459000000000000075e+00 1.711752896056844975e+03 1.500000000000000000e+00
1.459999999999999964e+00 1.709069065039517454e+03 1.500000000000000000e+00
1.461000000000000076e+00 1.706387840918957863e+03 1.500000000000000000e+00
1.461999999999999966e+00 1.703709226820362119e+03 1.500000000000000000e+00
1.463000000000000078e+00 1.701033225841895273e+03 1.500000000000000000e+00
1.463999999999999968e+00 1.698359841054784738e+03 1.500000000000000000e+00
1.465000000000000080e+00 1.695689075503408048e+03 1.500000000000000000e+00
1.465999999999999970e+00 1.693020932205388362e+03 1.500000000000000000e+00
1.467000000000000082e+00 1.690355414151680634e+03 1.500000000000000000e+00
1.467999999999999972e+00 1.687692524306667565e+03 1.500000000000000000e+00
1.469000000000000083e+00 1.685032265608243733e+03 1.500000000000000000e+00
1.469999999999999973e+00 1.682374640967911773e+03 1.500000000000000000e+00
1.471000000000000085e+00 1.679719653270867411e+03 1.500000000000000000e+00
1.471999999999999975e+00 1.677067305376092690e+03 1.500000000000000000e+00
1.473000000000000087e+00 1.674417600116445556e+03 1.500000000000000000e+00
1.473999999999999977e+00 1.671770540298746937e+03 1.500000000000000000e+00
1.475000000000000089e+00 1.669126128703870791e+03 1.500000000000000000e+00
1.475999999999999979e+00 1.666484368086835502e+03 1.500000000000000000e+00
1.477000000000000091e+00 1.663845261176888698e+03 1.500000000000000000e+00
1.477999999999999980e+00 1.661208810677602287e+03 1.500000000000000000e+00
1.479000000000000092e+00 1.658575019266952495e+03 1.500000000000000000e+00
1.479999999999999982e+00 1.655943889597415819e+03 1.500000000000000000e+00
1.481000000000000094e+00 1.653315424296053379e+03 1.500000000000000000e+00
1.481999999999999984e+00 1.650689625964600964e+03 1.500000000000000000e+00
1.483000000000000096e+00 1.648066497179552016e+03 1.500000000000000000e+00
1.483999999999999986e+00 1.645446040492254269e+03 1.500000000000000000e+00
1.485000000000000098e+00 1.642828258428985919e+03 1.500000000000000000e+00
1.485999999999999988e+00 1.640213153491054300e+03 1.500000000000000000e+00
1.487000000000000099e+00 1.637600728154872513e+03 1.500000000000000000e+00
1.487999999999999989e+00 1.634990984872054696e+03 1.500000000000000000e+00
1.489000000000000101e+00 1.632383926069497420e+03 1.500000000000000000e+00
1.489999999999999991e+00 1.629779554149468595e+03 1.500000000000000000e+00
1.491000000000000103e+00 1.627177871489693416e+03 1.500000000000000000e+00
1.491999999999999993e+00 1.624578880443440312e+03 1.500000000000000000e+00
1.493000000000000105e+00 1.621982583339605753e+03 1.500000000000000000e+00
1.493999999999999995e+00 1.619388982482803385e+03 1.500000000000000000e+00
1.495000000000000107e+00 1.616798080153444062e+03 1.500000000000000000e+00
1.495999999999999996e+00 1.614209878607827932e+03 1.500000000000000000e+00
1.497000000000000108e+00 1.611624380078223794e+03 1.500000000000000000e+00
1.497999999999999998e+00 1.609041586772959818e+03 1.500000000000000000e+00
1.499000000000000110e+00 1.606461500876500168e+03 1.500000000000000000e+00
1.500000000000000000e+00 1.603884124549539138e+03 1.500000000000000000e+00
1.501000000000000112e+00 1.601309459929080504e+03 1.500000000000000000e+00
1.502000000000000002e+00 1.598737509128521651e+03 1.500000000000000000e+00
1.503000000000000114e+00 1.596168274237737023e+03 1.500000000000000000e+00
1.504000000000000004e+00 1.593601757323167249e+03 1.500000000000000000e+00
1.505000000000000115e+00 1.591037960427895996e+03 1.500000000000000000e+00
1.506000000000000005e+00 1.588476885571738649e+03 1.500000000000000000e+00
1.507000000000000117e+00 1.585918534751321886e+03 1.500000000000000000e+00
1.508000000000000007e+00 1.583362909940170994e+03 1.500000000000000000e+00
1.509000000000000119e+00 1.580810013088789219e+03 1.500000000000000000e+00
1.510000000000000009e+00 1.578259846124743262e+03 1.500000000000000000e+00
1.511000000000000121e+00 1.575712410952742630e+03 1.500000000000000000e+00
1.512000000000000011e+00 1.573167709454726491e+03 1.500000000000000000e+00
1.513000000000000123e+00 1.570625743489940760e+03 1.500000000000000000e+00
1.514000000000000012e+00 1.568086514895026312e+03 1.500000000000000000e+00
1.515000000000000124e+00 1.565550025484093794e+03 1.500000000000000000e+00
1.516000000000000014e+00 1.563016277048813890e+03 1.500000000000000000e+00
1.517000000000000126e+00 1.560485271358488490e+03 1.500000000000000000e+00
1.518000000000000016e+00 1.557957010160141863e+03 1.500000000000000000e+00
1.519000000000000128e+00 1.555431495178596151e+03 1.500000000000000000e+00
1.520000000000000018e+00 1.552908728116554357e+03 1.500000000000000000e+00
1.521000000000000130e+00 1.550388710654678334e+03 1.500000000000000000e+00
1.522000000000000020e+00 1.547871444451675188e+03 1.500000000000000000e+00
1.523000000000000131e+00 1.545356931144370947e+03 1.500000000000000000e+00
1.524000000000000021e+00 1.542845172347795824e+03 1.500000000000000000e+00
1.525000000000000133e+00 1.540336169655261529e+03 1.500000000000000000e+00
1.526000000000000023e+00 1.537829924638442890e+03 1.500000000000000000e+00
1.527000000000000135e+00 1.535326438847455620e+03 1.500000000000000000e+00
1.528000000000000025e+00 1.532825713810937941e+03 1.500000000000000000e+00
1.529000000000000137e+00 1.530327751036129484e+03 1.500000000000000000e+00
1.530000000000000027e+00 1.527832552008949051e+03 1.500000000000000000e+00
1.531000000000000139e+00 1.525340118194072829e+03 1.500000000000000000e+00
1.532000000000000028e+00 1.522850451035018295e+03 1.500000000000000000e+00
1.533000000000000140e+00 1.520363551954215609e+03 1.500000000000000000e+00
1.534000000000000030e+00 1.517879422353093105e+03 1.500000000000000000e+00
1.535000000000000142e+00 1.515398063612148690e+03 1.500000000000000000e+00
1.536000000000000032e+00 1.512919477091034878e+03 1.500000000000000000e+00
1.536999999999999922e+00 1.510443664128631326e+03 1.500000000000000000e+00
1.538000000000000034e+00 1.507970626043122593e+03 1.500000000000000000e+00
1.538999999999999924e+00 1.505500364132081813e+03 1.500000000000000000e+00
1.540000000000000036e+00 1.503032879672538456e+03 1.500000000000000000e+00
1.540999999999999925e+00 1.500568173921065636e+03 1.500000000000000000e+00
1.542000000000000037e+00 1.498106248113847187e+03 1.500000000000000000e+00
1.542999999999999927e+00 1.495647103466763838e+03 1.500000000000000000e+00
1.544000000000000039e+00 1.493190741175461881e+03 1.500000000000000000e+00
1.544999999999999929e+00 1.490737162415434796e+03 1.500000000000000000e+00
1.546000000000000041e+00 1.488286368342097603e+03 1.500000000000000000e+00
1.546999999999999931e+00 1.485838360090863034e+03 1.500000000000000000e+00
1.548000000000000043e+00 1.483393138777216109e+03 1.500000000000000000e+00
1.548999999999999932e+00 1.480950705496793262e+03 1.500000000000000000e+00
1.550000000000000044e+00 1.478511061325453738e+03 1.500000000000000000e+00
1.550999999999999934e+00 1.476074207319358493e+03 1.500000000000000000e+00
1.552000000000000046e+00 1.473640144515042266e+03 1.500000000000000000e+00
1.552999999999999936e+00 1.471208873929492256e+03 1.500000000000000000e+00
1.554000000000000048e+00 1.468780396560218605e+03 1.500000000000000000e+00
1.554999999999999938e+00 1.466354713385332388e+03 1.500000000000000000e+00
1.556000000000000050e+00 1.463931825363618373e+03 1.500000000000000000e+00
1.556999999999999940e+00 1.461511733434611415e+03 1.500000000000000000e+00
1.558000000000000052e+00 1.459094438518664901e+03 1.500000000000000000e+00
1.558999999999999941e+00 1.456679941517033512e+03 1.500000000000000000e+00
1.560000000000000053e+00 1.454268243311937795e+03 1.500000000000000000e+00
1.560999999999999943e+00 1.451859344766645563e+03 1.500000000000000000e+00
1.562000000000000055e+00 1.449453246725538293e+03 1.500000000000000000e+00
1.562999999999999945e+00 1.447049950014190927e+03 1.500000000000000000e+00
1.564000000000000057e+00 1.444649455439438952e+03 1.500000000000000000e+00
1.564999999999999947e+00 1.442251763789457300e+03 1.500000000000000000e+00
1.566000000000000059e+00 1.439856875833825825e+03 1.500000000000000000e+00
1.566999999999999948e+00 1.437464792323607526e+03 1.500000000000000000e+00
1.568000000000000060e+00 1.435075513991418802e+03 1.500000000000000000e+00
1.568999999999999950e+00 1.432689041551502214e+03 1.500000000000000000e+00
1.570000000000000062e+00 1.430305375699796059e+03 1.500000000000000000e+00
1.570999999999999952e+00 1.427924517114011223e+03 1.500000000000000000e+00
1.572000000000000064e+00 1.425546466453695302e+03 1.500000000000000000e+00
1.572999999999999954e+00 1.423171224360312181e+03 1.500000000000000000e+00
1.574000000000000066e+00 1.420798791457306834e+03 1.500000000000000000e+00
1.574999999999999956e+00 1.418429168350181499e+03 1.500000000000000000e+00
1.576000000000000068e+00 1.416062355626560475e+03 1.500000000000000000e+00
1.576999999999999957e+00 1.413698353856267204e+03 1.500000000000000000e+00
1.578000000000000069e+00 1.411337163591389526e+03 1.500000000000000000e+00
1.578999999999999959e+00 1.408978785366355623e+03 1.500000000000000000e+00
1.580000000000000071e+00 1.406623219697997229e+03 1.500000000000000000e+00
1.580999999999999961e+00 1.404270467085626933e+03 1.500000000000000000e+00
1.582000000000000073e+00 1.401920528011101851e+03 1.500000000000000000e+00
1.582999999999999963e+00 1.399573402938897289e+03 1.500000000000000000e+00
1.584000000000000075e+00 1.397229092316174274e+03 1.500000000000000000e+00
1.584999999999999964e+00 1.394887596572851180e+03 1.500000000000000000e+00
1.586000000000000076e+00 1.392548916121667162e+03 1.500000000000000000e+00
1.586999999999999966e+00 1.390213051358259690e+03 1.500000000000000000e+00
1.588000000000000078e+00 1.387880002661225717e+03 1.500000000000000000e+00
1.588999999999999968e+00 1.385549770392194205e+03 1.500000000000000000e+00
1.590000000000000080e+00 1.383222354895893659e+03 1.500000000000000000e+00
1.590999999999999970e+00 1.380897756500219657e+03 1.500000000000000000e+00
1.592000000000000082e+00 1.378575975516306471e+03 1.500000000000000000e+00
1.592999999999999972e+00 1.376257012238587549e+03 1.500000000000000000e+00
1.594000000000000083e+00 1.373940866944871004e+03 1.500000000000000000e+00
1.594999999999999973e+00 1.371627539896404869e+03 1.500000000000000000e+00
1.596000000000000085e+00 1.369317031337940534e+03 1.500000000000000000e+00
1.596999999999999975e+00 1.367009341497805508e+03 1.500000000000000000e+00
1.598000000000000087e+00 1.364704470587967080e+03 1.500000000000000000e+00
1.598999999999999977e+00 1.362402418804100762e+03 1.500000000000000000e+00
1.600000000000000089e+00 1.360103186325655770e+03 1.500000000000000000e+00
1.600999999999999979e+00 1.357806773315922555e+03 1.500000000000000000e+00
1.602000000000000091e+00 1.355513179922098971e+03 1.500000000000000000e+00
1.602999999999999980e+00 1.353222406275356889e+03 1.500000000000000000e+00
1.604000000000000092e+00 1.350934452490906097e+03 1.500000000000000000e+00
1.604999999999999982e+00 1.348649318668062961e+03 1.500000000000000000e+00
1.606000000000000094e+00 1.346367004890314092e+03 1.500000000000000000e+00
1.606999999999999984e+00 1.344087511225384333e+03 1.500000000000000000e+00
1.608000000000000096e+00 1.341810837725297461e+03 1.500000000000000000e+00
1.608999999999999986e+00 1.339536984426447134e+03 1.500000000000000000e+00
1.610000000000000098e+00 1.337265951349656461e+03 1.500000000000000000e+00
1.610999999999999988e+00 1.334997738500247578e+03 1.500000000000000000e+00
1.612000000000000099e+00 1.332732345868103721e+03 1.500000000000000000e+00
1.612999999999999989e+00 1.330469773427733571e+03 1.500000000000000000e+00
1.614000000000000101e+00 1.328210021138335605e+03 1.500000000000000000e+00
1.614999999999999991e+00 1.325953088943865168e+03 1.500000000000000000e+00
1.616000000000000103e+00 1.323698976773092227e+03 1.500000000000000000e+00
1.616999999999999993e+00 1.321447684539673219e+03 1.500000000000000000e+00
1.618000000000000105e+00 1.319199212142206989e+03 1.500000000000000000e+00
1.618999999999999995e+00 1.316953559464303908e+03 1.500000000000000000e+00
1.620000000000000107e+00 1.314710726374647720e+03 1.500000000000000000e+00
1.620999999999999996e+00 1.312470712727054888e+03 1.500000000000000000e+00
1.622000000000000108e+00 1.310233518360543712e+03 1.500000000000000000e+00
1.622999999999999998e+00 1.307999143099393905e+03 1.500000000000000000e+00
1.624000000000000110e+00 1.305767586753207070e+03 1.500000000000000000e+00
1.625000000000000000e+00 1.303538849116975143e+03 1.500000000000000000e+00
1.626000000000000112e+00 1.301312929971135645e+03 1.500000000000000000e+00
1.627000000000000002e+00 1.299089829081641255e+03 1.500000000000000000e+00
1.628000000000000114e+00 1.296869546200012792e+03 1.500000000000000000e+00
1.629000000000000004e+00 1.294652081063410378e+03 1.500000000000000000e+00
1.630000000000000115e+00 1.292437433394690061e+03 1.500000000000000000e+00
1.631000000000000005e+00 1.290225602902465425e+03 1.500000000000000000e+00
1.632000000000000117e+00 1.288016589281168081e+03 1.500000000000000000e+00
1.633000000000000007e+00 1.285810392211113594e+03 1.500000000000000000e+00
1.634000000000000119e+00 1.283607011358555610e+03 1.500000000000000000e+00
1.635000000000000009e+00 1.281406446375753603e+03 1.500000000000000000e+00
1.636000000000000121e+00 1.279208696901026997e+03 1.500000000000000000e+00
1.637000000000000011e+00 1.277013762558822236e+03 1.500000000000000000e+00
1.638000000000000123e+00 1.274821642959765541e+03 1.500000000000000000e+00
1.639000000000000012e+00 1.272632337700730886e+03 1.500000000000000000e+00
1.640000000000000124e+00 1.270445846364895033e+03 1.500000000000000000e+00
1.641000000000000014e+00 1.268262168521798685e+03 1.500000000000000000e+00
1.642000000000000126e+00 1.266081303727405839e+03 1.500000000000000000e+00
1.643000000000000016e+00 1.263903251524164716e+03 1.500000000000000000e+00
1.644000000000000128e+00 1.261728011441063927e+03 1.500000000000000000e+00
1.645000000000000018e+00 1.259555582993697499e+03 1.500000000000000000e+00
1.646000000000000130e+00 1.257385965684315806e+03 1.500000000000000000e+00
1.647000000000000020e+00 1.255219159001891057e+03 1.500000000000000000e+00
1.648000000000000131e+00 1.253055162422175499e+03 1.500000000000000000e+00
1.649000000000000021e+00 1.250893975407754169e+03 1.500000000000000000e+00
1.650000000000000133e+00 1.248735597408110834e+03 1.500000000000000000e+00
1.651000000000000023e+00 1.246580027859681877e+03 1.500000000000000000e+00
1.652000000000000135e+00 1.244427266185913368e+03 1.500000000000000000e+00
1.653000000000000025e+00 1.242277311797323819e+03 1.500000000000000000e+00
1.654000000000000137e+00 1.240130164091556026e+03 1.500000000000000000e+00
1.655000000000000027e+00 1.237985822453440278e+03 1.500000000000000000e+00
1.656000000000000139e+00 1.235844286255046200e+03 1.500000000000000000e+00
1.657000000000000028e+00 1.233705554855745731e+03 1.500000000000000000e+00
1.658000000000000140e+00 1.231569627602264973e+03 1.500000000000000000e+00
1.659000000000000030e+00 1.229436503828745572e+03 1.500000000000000000e+00
1.660000000000000142e+00 1.227306182856797705e+03 1.500000000000000000e+00
1.661000000000000032e+00 1.225178663995560555e+03 1.500000000000000000e+00
1.662000000000000144e+00 1.223053946541753476e+03 1.500000000000000000e+00
1.663000000000000034e+00 1.220932029779739423e+03 1.500000000000000000e+00
1.664000000000000146e+00 1.218812912981574300e+03 1.500000000000000000e+00
1.665000000000000036e+00 1.216696595407068116e+03 1.500000000000000000e+00
1.665999999999999925e+00 1.214583076303835469e+03 1.500000000000000000e+00
1.667000000000000037e+00 1.212472354907357840e+03 1.500000000000000000e+00
1.667999999999999927e+00 1.210364430441034756e+03 1.500000000000000000e+00
1.669000000000000039e+00 1.208259302116238359e+03 1.500000000000000000e+00
1.669999999999999929e+00 1.206156969132372069e+03 1.500000000000000000e+00
1.671000000000000041e+00 1.204057430676923104e+03 1.500000000000000000e+00
1.671999999999999931e+00 1.201960685925519329e+03 1.500000000000000000e+00
1.673000000000000043e+00 1.199866734041980180e+03 1.500000000000000000e+00
1.673999999999999932e+00 1.197775574178377383e+03 1.500000000000000000e+00
1.675000000000000044e+00 1.195687205475084511e+03 1.500000000000000000e+00
1.675999999999999934e+00 1.193601627060831333e+03 1.500000000000000000e+00
1.677000000000000046e+00 1.191518838052761794e+03 1.500000000000000000e+00
1.677999999999999936e+00 1.189438837556484259e+03 1.500000000000000000e+00
1.679000000000000048e+00 1.187361624666126318e+03 1.500000000000000000e+00
1.679999999999999938e+00 1.185287198464389576e+03 1.500000000000000000e+00
1.681000000000000050e+00 1.183215558022601726e+03 1.500000000000000000e+00
1.681999999999999940e+00 1.181146702400771346e+03 1.500000000000000000e+00
1.683000000000000052e+00 1.179080630647639055e+03 1.500000000000000000e+00
1.683999999999999941e+00 1.177017341800732993e+03 1.500000000000000000e+00
1.685000000000000053e+00 1.174956834886420438e+03 1.500000000000000000e+00
1.685999999999999943e+00 1.172899108919960781e+03 1.500000000000000000e+00
1.687000000000000055e+00 1.170844162905556914e+03 1.500000000000000000e+00
1.687999999999999945e+00 1.168791995836410251e+03 1.500000000000000000e+00
1.689000000000000057e+00 1.166742606694770075e+03 1.500000000000000000e+00
1.689999999999999947e+00 1.164695994451989691e+03 1.500000000000000000e+00
1.691000000000000059e+00 1.162652158068572817e+03 1.500000000000000000e+00
1.691999999999999948e+00 1.160611096494231106e+03 1.500000000000000000e+00
1.693000000000000060e+00 1.158572808667931440e+03 1.500000000000000000e+00
1.693999999999999950e+00 1.156537293517950957e+03 1.500000000000000000e+00
1.695000000000000062e+00 1.154504549961926159e+03 1.500000000000000000e+00
1.695999999999999952e+00 1.152474576906904986e+03 1.500000000000000000e+00
1.697000000000000064e+00 1.150447373249396833e+03 1.500000000000000000e+00
1.697999999999999954e+00 1.148422937875425760e+03 1.500000000000000000e+00
1.699000000000000066e+00 1.146401269660579146e+03 1.500000000000000000e+00
1.699999999999999956e+00 1.144382367470059762e+03 1.500000000000000000e+00
1.701000000000000068e+00 1.142366230158734652e+03 1.500000000000000000e+00
1.701999999999999957e+00 1.140352856571187885e+03 1.500000000000000000e+00
1.703000000000000069e+00 1.138342245541768762e+03 1.500000000000000000e+00
1.703999999999999959e+00 1.136334395894642057e+03 1.500000000000000000e+00
1.705000000000000071e+00 1.134329306443839414e+03 1.500000000000000000e+00
1.705999999999999961e+00 1.132326975993307769e+03 1.500000000000000000e+00
1.707000000000000073e+00 1.130327403336958014e+03 1.500000000000000000e+00
1.707999999999999963e+00 1.128330587258718424e+03 1.500000000000000000e+00
1.709000000000000075e+00 1.126336526532578546e+03 1.500000000000000000e+00
1.709999999999999964e+00 1.124345219922643082e+03 1.500000000000000000e+00
1.711000000000000076e+00 1.122356666183178049e+03 1.500000000000000000e+00
1.711999999999999966e+00 1.120370864058661027e+03 1.500000000000000000e+00
1.713000000000000078e+00 1.118387812283829817e+03 1.500000000000000000e+00
1.713999999999999968e+00 1.116407509583730416e+03 1.500000000000000000e+00
1.715000000000000080e+00 1.114429954673765451e+03 1.500000000000000000e+00
1.715999999999999970e+00 1.112455146259743742e+03 1.500000000000000000e+00
1.717000000000000082e+00 1.110483083037926463e+03 1.500000000000000000e+00
1.717999999999999972e+00 1.108513763695077841e+03 1.500000000000000000e+00
1.719000000000000083e+00 1.106547186908509275e+03 1.500000000000000000e+00
1.719999999999999973e+00 1.104583351346132076e+03 1.500000000000000000e+00
1.721000000000000085e+00 1.102622255666499086e+03 1.500000000000000000e+00
1.721999999999999975e+00 1.100663898518859014e+03 1.500000000000000000e+00
1.723000000000000087e+00 1.098708278543196684e+03 1.500000000000000000e+00
1.723999999999999977e+00 1.096755394370286467e+03 1.500000000000000000e+00
1.725000000000000089e+00 1.094805244621733436e+03 1.500000000000000000e+00
1.725999999999999979e+00 1.092857827910026572e+03 1.500000000000000000e+00
1.727000000000000091e+00 1.090913142838579006e+03 1.500000000000000000e+00
1.727999999999999980e+00 1.088971188001780547e+03 1.500000000000000000e+00
1.729000000000000092e+00 1.087031961985038834e+03 1.500000000000000000e+00
1.729999999999999982e+00 1.085095463364831403e+03 1.500000000000000000e+00
1.731000000000000094e+00 1.083161690708744800e+03 1.500000000000000000e+00
1.731999999999999984e+00 1.081230642575528464e+03 1.500000000000000000e+00
1.733000000000000096e+00 1.079302317515133382e+03 1.500000000000000000e+00
1.733999999999999986e+00 1.077376714068764386e+03 1.500000000000000000e+00
1.735000000000000098e+00 1.075453830768919261e+03 1.500000000000000000e+00
1.735999999999999988e+00 1.073533666139440584e+03 1.500000000000000000e+00
1.737000000000000099e+00 1.071616218695555290e+03 1.500000000000000000e+00
1.737999999999999989e+00 1.069701486943924920e+03 1.500000000000000000e+00
1.739000000000000101e+00 1.067789469382686093e+03 1.500000000000000000e+00
1.739999999999999991e+00 1.065880164501500076e+03 1.500000000000000000e+00
1.741000000000000103e+00 1.063973570781593935e+03 1.500000000000000000e+00
1.741999999999999993e+00 1.062069686695807377e+03 1.500000000000000000e+00
1.743000000000000105e+00 1.060168510708634585e+03 1.500000000000000000e+00
1.743999999999999995e+00 1.058270041276272650e+03 1.500000000000000000e+00
1.745000000000000107e+00 1.056374276846661587e+03 1.500000000000000000e+00
1.745999999999999996e+00 1.054481215859532085e+03 1.500000000000000000e+00
1.747000000000000108e+00 1.052590856746446661e+03 1.500000000000000000e+00
1.747999999999999998e+00 1.050703197930845590e+03 1.500000000000000000e+00
1.749000000000000110e+00 1.048818237828088741e+03 1.500000000000000000e+00
1.750000000000000000e+00 1.046935974845500368e+03 1.500000000000000000e+00
1.751000000000000112e+00 1.045056407382413227e+03 1.500000000000000000e+00
1.752000000000000002e+00 1.043179533830210630e+03 1.500000000000000000e+00
1.753000000000000114e+00 1.041305352572368065e+03 1.500000000000000000e+00
1.754000000000000004e+00 1.039433861984500709e+03 1.500000000000000000e+00
1.755000000000000115e+00 1.037565060434401175e+03 1.500000000000000000e+00
1.756000000000000005e+00 1.035698946282087263e+03 1.500000000000000000e+00
1.757000000000000117e+00 1.033835517879840154e+03 1.500000000000000000e+00
1.758000000000000007e+00 1.031974773572250115e+03 1.500000000000000000e+00
1.759000000000000119e+00 1.030116711696256289e+03 1.500000000000000000e+00
1.760000000000000009e+00 1.028261330581191714e+03 1.500000000000000000e+00
1.761000000000000121e+00 1.026408628548822662e+03 1.500000000000000000e+00
1.762000000000000011e+00 1.024558603913393654e+03 1.500000000000000000e+00
1.763000000000000123e+00 1.022711254981665775e+03 1.500000000000000000e+00
1.764000000000000012e+00 1.020866580052960444e+03 1.500000000000000000e+00
1.765000000000000124e+00 1.019024577419201137e+03 1.500000000000000000e+00
1.766000000000000014e+00 1.017185245364954653e+03 1.500000000000000000e+00
1.767000000000000126e+00 1.015348582167470909e+03 1.500000000000000000e+00
1.768000000000000016e+00 1.013514586096726930e+03 1.500000000000000000e+00
1.769000000000000128e+00 1.011683255415465169e+03 1.500000000000000000e+00
1.770000000000000018e+00 1.009854588379236588e+03 1.500000000000000000e+00
1.771000000000000130e+00 1.008028583236439204e+03 1.500000000000000000e+00
1.772000000000000020e+00 1.006205238228361168e+03 1.500000000000000000e+00
1.773000000000000131e+00 1.004384551589219086e+03 1.500000000000000000e+00
1.774000000000000021e+00 1.002566521546200647e+03 1.500000000000000000e+00
1.775000000000000133e+00 1.000751146319502027e+03 1.500000000000000000e+00
1.776000000000000023e+00 9.989384241223719982e+02 1.500000000000000000e+00
1.777000000000000135e+00 9.971283531611469471e+02 1.500000000000000000e+00
1.778000000000000025e+00 9.953209316352958922e+02 1.500000000000000000e+00
1.779000000000000137e+00 9.935161577374567514e+02 1.500000000000000000e+00
1.780000000000000027e+00 9.917140296534776098e+02 1.500000000000000000e+00
1.781000000000000139e+00 9.899145455624542365e+02 1.500000000000000000e+00
1.782000000000000028e+00 9.881177036367732853e+02 1.500000000000000000e+00
1.783000000000000140e+00 9.863235020421466288e+02 1.500000000000000000e+00
1.784000000000000030e+00 9.845319389376548997e+02 1.500000000000000000e+00
1.785000000000000142e+00 9.827430124757837575e+02 1.500000000000000000e+00
1.786000000000000032e+00 9.809567208024645879e+02 1.500000000000000000e+00
1.787000000000000144e+00 9.791730620571104282e+02 1.500000000000000000e+00
1.788000000000000034e+00 9.773920343726583724e+02 1.500000000000000000e+00
1.789000000000000146e+00 9.756136358756056097e+02 1.500000000000000000e+00
1.790000000000000036e+00 9.738378646860484196e+02 1.500000000000000000e+00
1.791000000000000147e+00 9.720647189177194605e+02 1.500000000000000000e+00
1.792000000000000037e+00 9.702941966780286975e+02 1.500000000000000000e+00
1.792999999999999927e+00 9.685262960680976221e+02 1.500000000000000000e+00
1.794000000000000039e+00 9.667610151827994969e+02 1.500000000000000000e+00
1.794999999999999929e+00 9.649983521107976685e+02 1.500000000000000000e+00
1.796000000000000041e+00 9.632383049345814925e+02 1.500000000000000000e+00
1.796999999999999931e+00 9.614808717305047594e+02 1.500000000000000000e+00
1.798000000000000043e+00 9.597260505688223020e+02 1.500000000000000000e+00
1.798999999999999932e+00 9.579738395137288762e+02 1.500000000000000000e+00
1.800000000000000044e+00 9.562242366233939492e+02 1.500000000000000000e+00
1.800999999999999934e+00 9.544772399500012625e+02 1.500000000000000000e+00
1.802000000000000046e+00 9.527328475397838474e+02 1.500000000000000000e+00
1.802999999999999936e+00 9.509910574330621102e+02 1.500000000000000000e+00
1.804000000000000048e+00 9.492518676642786204e+02 1.500000000000000000e+00
1.804999999999999938e+00 9.475152762620372187e+02 1.500000000000000000e+00
1.806000000000000050e+00 9.457812812491379191e+02 1.500000000000000000e+00
1.806999999999999940e+00 9.440498806426131750e+02 1.500000000000000000e+00
1.808000000000000052e+00 9.423210724537638043e+02 1.500000000000000000e+00
1.808999999999999941e+00 9.405948546881965058e+02 1.500000000000000000e+00
1.810000000000000053e+00 9.388712253458576242e+02 1.500000000000000000e+00
1.810999999999999943e+00 9.371501824210718041e+02 1.500000000000000000e+00
1.812000000000000055e+00 9.354317239025740491e+02 1.500000000000000000e+00
1.812999999999999945e+00 9.337158477735499673e+02 1.500000000000000000e+00
1.814000000000000057e+00 9.320025520116658981e+02 1.500000000000000000e+00
1.814999999999999947e+00 9.302918345891084755e+02 1.500000000000000000e+00
1.816000000000000059e+00 9.285836934726188474e+02 1.500000000000000000e+00
1.816999999999999948e+00 9.268781266235262137e+02 1.500000000000000000e+00
1.818000000000000060e+00 9.251751319977840922e+02 1.500000000000000000e+00
1.818999999999999950e+00 9.234747075460053338e+02 1.500000000000000000e+00
1.820000000000000062e+00 9.217768512134960019e+02 1.500000000000000000e+00
1.820999999999999952e+00 9.200815609402922064e+02 1.500000000000000000e+00
1.822000000000000064e+00 9.183888346611907991e+02 1.500000000000000000e+00
1.822999999999999954e+00 9.166986703057874593e+02 1.500000000000000000e+00
1.824000000000000066e+00 9.150110657985093212e+02 1.500000000000000000e+00
1.824999999999999956e+00 9.133260190586497629e+02 1.500000000000000000e+00
1.826000000000000068e+00 9.116435280004005790e+02 1.500000000000000000e+00
1.826999999999999957e+00 9.099635905328893841e+02 1.500000000000000000e+00
1.828000000000000069e+00 9.082862045602098533e+02 1.500000000000000000e+00
1.828999999999999959e+00 9.066113679814588977e+02 1.500000000000000000e+00
1.830000000000000071e+00 9.049390786907665643e+02 1.500000000000000000e+00
1.830999999999999961e+00 9.032693345773334386e+02 1.500000000000000000e+00
1.832000000000000073e+00 9.016021335254598625e+02 1.500000000000000000e+00
